0.5091540517430386,2.9316411991963998,5.62862774121494,1,0
0.7582240318285003,3.3095824540757075,4.811829401259083,1,1
1.7680577819268801,3.3230704700726563,4.795127465272784,1,2
1.7041637607990558,2.815298700626093,5.262938953021467,1,3
0.9171927390579646,3.2665208802624424,5.041503166498273,1,4
0.34164602959206514,3.7654835819593164,4.066599187475309,1,5
8.31348162379435,3.0524278495692263,5.192917559836954,2,6
7.9772910143250435,3.572195887128215,5.629869911525236,2,7
7.633530047880557,3.486552792415848,5.093905653375676,2,8
8.15520361963638,2.7117805092459784,5.803454462006285,2,9
8.989744643414792,3.3412682357006105,5.881277489709774,2,10
7.462465678850188,3.568768502557471,5.286039498627074,2,11
2.295672961843173,7.334145378473479,5.86345340102286,3,12
1.625978031011232,6.924651902721226,5.3405618997662945,3,13
1.6712364761242733,7.218472905924462,4.96800986625718,3,14
2.6245437856711136,6.114900349900067,5.026504971533979,3,15
2.2814563419222686,7.0288928977867275,4.573177838738762,3,16
2.037362926892629,6.027495593474176,5.3617399151059635,3,17
7.574248479908559,7.3145019970995415,8.271430677394795,4,18
8.5603038368039,7.963925475825661,8.588573430254648,4,19
8.285682640199566,7.9681508107985985,8.060913999988973,4,20
7.962715459275027,7.906395042631215,7.602418092830991,4,21
8.15966264473403,7.837127661489108,8.948838153458272,4,22
8.198936322283704,7.06131926283554,8.408417791691669,4,23
5.391541953858728,3.78067045608205,0.8716121782339779,5,24
6.410891505913174,4.062101097579725,0.14398524937040713,5,25
4.613668077264432,3.414983630549825,1.0091417538511867,5,26
5.347314362787354,3.8533459843156956,1.208585317103776,5,27
5.106556536586889,4.451226119340162,0.3757039595303665,5,28
5.415041029575893,4.23388091386707,1.0443191288969897,5,29
