4.936487600989304,4.5788191178718165,1.7831125812261939,5,0
8.459522833846172,8.734363205828188,8.685376232349148,4,1
1.1428581209305961,4.053659396520533,5.930137677272185,1,2
9.013041252479631,2.947114404719815,7.053267168104703,2,3
4.845579495114786,4.467272014106092,0.805734214798806,5,4
5.37452379342085,4.500488152530082,1.4560910904355144,5,5
4.26137080331752,4.010868869462856,1.5451667348278135,5,6
1.1385581923082402,3.2735405013385646,4.540846079514214,1,7
0.7740428943221178,2.194238842074094,4.227307819219073,1,8
5.485109058868214,3.875088291301609,1.0024719684151109,5,9
7.904101364231392,1.8898189585171579,6.937574803955563,2,10
0.16780853451439504,2.888806053969054,5.16655274499748,1,11
2.1444876426747497,7.272187963930601,4.841886058899522,3,12
0.3771060650969916,3.084563828564574,6.2424910527797195,1,13
8.309190462672813,2.5068061837511366,5.9827327450216075,2,14
0.3337167753381324,3.181525328991105,4.749427985507955,1,15
8.292223833761225,8.448680327925421,7.084489331324601,4,16
1.566791657782817,6.244317814416711,5.7486635150477765,3,17
1.6690486697912947,6.94909813894748,5.677571977699584,3,18
8.83720521764294,7.923538860126366,7.72420210854382,4,19
1.3488149241602998,6.59662917132993,4.383873319050203,3,20
5.37663120833243,3.876511793957563,1.3492470550258524,5,21
5.003165498503713,4.4670504141681615,1.0342413106433836,5,22
8.185245685261915,7.69800993681066,7.453172026146845,4,23
7.5693148442401,7.966183947406359,7.565187847829475,4,24
5.206741101181192,3.5294026519099377,1.144768813517565,5,25
7.430381109594783,3.666682646816299,5.7216537933267535,2,26
8.614571444105191,3.021928870424628,5.860326701845671,2,27
7.899130938404661,7.477604375092939,8.351005382538082,4,28
1.4125860543453435,2.369237569978562,4.855672515212373,1,29
0.9214476887642504,3.557932652869838,4.635238651905779,1,30
0.8199602651651976,7.30976503187084,5.632113189654265,3,31
4.995490969139878,3.8820686645246067,1.7515582091225037,5,32
3.646002263660933,3.4051878754680747,1.4107548680064206,5,33
8.16807617621465,8.71946052877582,7.672020431350612,4,34
7.240437434916055,2.9592451114335026,5.7118053950272225,2,35
8.72180589052992,2.4915417537592774,6.418149789977616,2,36
7.815225097819859,8.219377134135398,8.015921490245692,4,37
7.544584704615019,3.5128805558625786,5.588997026270686,2,38
1.5378840529174258,3.37019388900316,5.213005861560908,1,39
7.519576358978253,3.182365016872184,4.898146064394082,2,40
0.7528791556660703,2.1108950447504533,4.655416581411425,1,41
8.709331205880524,3.661798877909626,5.465205648504371,2,42
7.8115676363728985,2.6848386315904786,7.205167590459107,2,43
0.09636561960124246,3.2467490777341914,4.756210859516283,1,44
8.266376208149314,3.9195576765881888,6.219528200042843,2,45
7.223870672986387,8.415778315168694,8.146493610428548,4,46
4.223346045539177,4.695504312043186,0.4405900672001458,5,47
4.114897898579785,3.1999802549327994,0.6413505557733445,5,48
1.1872026230697252,6.560931997124732,5.451165624607514,3,49
0.6531046445903623,3.2393090320547424,5.807299224608133,1,50
7.880217088140613,3.460953665400552,5.429653881750509,2,51
5.126790203876492,4.015259397639621,0.8544548185399105,5,52
1.5602652391755916,7.225523310142657,4.366710777735447,3,53
1.456360453941902,7.6374004210235285,5.946571826735159,3,54
