0.05975647328488087,2.7500739302465065,4.422251838004646,1,0
0.8112639975810743,3.262698359065691,4.442189604197584,1,1
1.0092761279683364,3.000965159606628,4.899257900329487,1,2
0.5311847537766452,3.3441288262408175,5.242317534710603,1,3
1.5797714555189493,2.9244129563617,4.760329914199354,1,4
1.1441084145796108,3.258490981739936,4.776797709958338,1,5
7.124998340472209,2.6372908992079056,5.86869876600625,2,6
7.283058069720633,2.627139330669377,6.067720974659241,2,7
7.733030714012677,2.950534934166675,6.2015316969927685,2,8
7.614741965019556,3.603969079601942,6.289631506993126,2,9
8.407490142844885,2.5937739598724945,5.554601463353508,2,10
7.511429848391604,2.3707158135304134,6.5023450692909215,2,11
3.010667461627983,7.619431395937233,5.1186415082961085,3,12
2.06548118405574,7.223634758140041,5.140507856370023,3,13
1.8334505395192084,7.3254214299836296,4.777082161866811,3,14
2.2217710182053314,7.543078342774155,5.524870288293056,3,15
1.177850920805641,7.149470320888461,5.111695513348923,3,16
1.384211241416413,6.714855195151361,4.446871545122798,3,17
8.154628226329274,8.425882082336269,8.447186816649605,4,18
7.883414043316064,7.750072721385586,7.753664878590527,4,19
7.98095583540906,7.469848542648484,7.852959085475856,4,20
7.417670843507858,8.019005970414057,8.461352649303011,4,21
7.771580176393411,7.95930173899976,7.706961175024975,4,22
8.177667914189627,7.643086300032407,8.816240859962907,4,23
4.756369562377578,3.8974333799865706,0.736937326709954,5,24
4.394288835844856,3.922226174729222,1.0686820811495998,5,25
4.452158315358147,3.678871508435201,1.0946288847086083,5,26
5.091703945691367,3.504411488562618,1.2613231077170757,5,27
5.183852189888804,4.2300925816742465,1.1334609012585484,5,28
5.231712902895852,3.903329910478652,1.0075802117969754,5,29
