0.9778785898365387,3.2774393474640355,4.3257136904969675,1,0
1.0315426863617372,2.540595778672236,5.669202817747487,1,1
1.222330206809647,2.438355649791901,4.912824468425568,1,2
0.9957749739465261,2.935599203706179,4.095947948801169,1,3
1.7735511762075122,3.1604928065956095,5.678823338761179,1,4
1.3510156462140863,3.139934029096571,4.568638150679687,1,5
7.01649593584105,2.3435910760492833,5.4483970923941705,2,6
8.414571043862852,2.6622107204778866,6.0639528960595275,2,7
7.5950425237260255,3.0650896327085926,6.781028803072747,2,8
7.542978865859877,3.273335442084094,5.668851073833874,2,9
7.4237387943802915,2.732236137750492,6.204673564996343,2,10
7.3193758469260315,2.567476692505343,5.908684545006513,2,11
2.407534268634759,7.162270665661215,4.487004833698416,3,12
2.8206054608378106,6.820772803352526,6.449132505605009,3,13
2.137529713221213,7.36014173115176,5.534840211389537,3,14
1.4010000659495825,6.880496352645168,5.808458631676486,3,15
1.9825012300050227,6.240387549917327,4.584179190975428,3,16
2.095961860394487,7.726607873631747,5.4676078258480825,3,17
8.121159947731396,7.245259829322987,8.046766354046895,4,18
8.572941659048924,6.977522380019931,7.411266941507228,4,19
8.171589079927,8.081636509403957,7.64702060251252,4,20
8.099313077560044,8.154630185708612,7.560380990570626,4,21
7.975774581675078,7.920644652783083,8.128681755383429,4,22
7.8615878606094896,7.766970575702188,8.24512836020443,4,23
5.332149512489034,4.085406317970783,1.3608531292435555,5,24
5.697309425432527,3.9230872329883097,0.9092626540238706,5,25
5.0882945206395656,4.935853148816103,0.46889804117885137,5,26
4.793336361038599,3.2759758867848965,0.5478630045344524,5,27
4.532287918716902,4.178687294201323,1.6482514037146943,5,28
4.699615047468369,4.288089277868406,1.4286328671728514,5,29
